,TARGETID,Redrock z,Redrock spectype,best z,best spectype,best flag,N_VI,all VI issue,all VI comments,merger comment,DELTACHI2,ZWARN,ZERR,FIBER,FLUX_G,FLUX_R,FLUX_Z,FIBERFLUX_G,FIBERFLUX_R,FIBERFLUX_Z,MW_TRANSMISSION_G,MW_TRANSMISSION_R,MW_TRANSMISSION_Z
1206,3.51913E+16,0.1021,GALAXY,0.1021,GALAXY,3.75,4,--|--|--|--,--| Post-starburst|--|--,none,190.4665901,0,5.10E-05,208,3.697365,7.4685044,11.220823,2.0929275,4.2276154,6.3516498,0.9495954,0.96576095,0.9807014
1207,3.51913E+16,0.3058,GALAXY,0.3058,GALAXY,4,4,--|--|--|--,--|--|--|--,none,291.3670013,0,1.29E-05,226,2.358482,6.2900267,11.397024,1.0083741,2.6893146,4.8728228,0.9508094,0.9665925,0.98117363
1208,3.51913E+16,0.1008,GALAXY,0.1008,GALAXY,2,4,--|--|--|--,--| Low S/N spectrum|--|--,flag disagreement in poor spectrum. low confidence.,15.84196796,0,0.000153965,4978,3.3282948,7.1457276,11.285834,0.858586,1.8433529,2.9113586,0.9474024,0.964258,0.97984743
1209,3.51913E+16,0.105,GALAXY,0.105,GALAXY,4,4,--|--|--|--,--|LRG|--|--,none,2061.432041,0,2.80E-05,218,15.3617325,38.033436,70.458145,6.2034273,15.358791,28.452648,0.9477404,0.9644897,0.9799791
1210,3.51913E+16,0.104,GALAXY,0.104,GALAXY,4,4,--|--|--|--,--| LRG|--|--,none,2841.830363,0,2.57E-05,4991,18.820395,46.390503,85.8114,6.531858,16.100416,29.78194,0.94578314,0.9631476,0.97921604
1211,3.51913E+16,0.1439,GALAXY,0.1439,GALAXY,2,4,--|--|--|--," Probably good due to Ha absorption"","" but surprisingly ratty| Post-starburst?|--|--",disagreement in flag. very poor template match. low confidence.,47.79118292,0,6.69E-05,240,2.7963908,6.709993,11.304234,1.1142378,2.6736348,4.504236,0.9456413,0.96305025,0.9791607
1212,3.51913E+16,0.202,GALAXY,0.202,GALAXY,3.75,4,--|--|--|--,--|LRG|--|--,none,295.958051,0,6.92E-05,210,5.4284143,17.119785,33.123913,1.5319767,4.8314495,9.348044,0.94720095,0.9641199,0.97976893
1213,3.51913E+16,0.2057,GALAXY,0.2057,GALAXY,3.75,4,--|--|--|--,--| LRG|--|--,none,438.7057017,0,6.39E-05,212,4.1193695,13.319474,32.24168,1.5456315,4.997609,12.097424,0.9456778,0.9630753,0.979175
1214,3.51913E+16,0.2072,GALAXY,0.2072,GALAXY,3,4,--|--|--|--,Mg I absorption| Mainly on Halpha emission line|--|--,"disagreement in flags. no strong features, continuum fits. set to mean flag",104.8866562,0,4.32E-05,270,2.0801167,6.2546496,13.626675,0.8401472,2.526217,5.503736,0.9421829,0.9606763,0.9778099
1215,3.51913E+16,0.9768,GALAXY,0.9768,GALAXY,1,4,S|S|R|S,Continuum level problems| No clear feaiures|--|--,"disagreement in z and flag ranging from 0 to 2. set to 1, with redrock z",15.77604485,0,0.000118229,4961,3.2518463,7.2876496,12.05812,0.83828026,1.8786536,3.1084137,0.9504967,0.96637833,0.981052
1216,3.51913E+16,0.1222,GALAXY,0.1222,GALAXY,4,4,--|--|--|--,--|--|--|--,none,3317.641999,0,5.38E-06,4993,13.494566,27.430933,45.8014,3.5208008,7.1568694,11.949817,0.950224,0.9661916,0.98094594
1217,3.51913E+16,0.122,GALAXY,0.122,GALAXY,4,4,--|--|--|--,--|--|--|--,none,4097.510806,0,3.42E-06,4975,20.549597,30.789352,41.04592,4.4311066,6.6391034,8.850726,0.95038116,0.96629924,0.9810071
1218,3.51913E+16,0.3983,GALAXY,0.3983,GALAXY,4,4,--|--|--|--,--|LRG|--|--,none,389.9243519,0,0.000114298,4984,2.2776675,12.188441,28.994137,0.6444247,3.4484982,8.203365,0.9466402,0.9637354,0.9795503
1219,3.51913E+16,0.1011,GALAXY,0.1011,GALAXY,4,4,--|--|--|--,--| LRG|--|--,none,2140.692399,0,2.58E-05,4963,16.353914,39.114662,69.780846,5.1140194,12.231515,21.821114,0.9469438,0.9639436,0.9796687
1220,3.51913E+16,0.1095,GALAXY,0.1095,GALAXY,4,4,--|--|--|--,--|--|--|--,none,10155.13462,0,1.89E-06,4979,7.2521534,8.152564,9.345248,2.1674488,2.4365544,2.7930114,0.9461703,0.9634131,0.9793671
1221,3.51913E+16,0.1054,GALAXY,0.1054,GALAXY,4,4,--|--|--|--,--| LRG|--|--,none,4776.700356,0,1.76E-05,4997,24.175135,60.780174,110.53091,9.507941,23.904493,43.471172,0.94764364,0.9644234,0.9799414
1222,3.51913E+16,0.0989,GALAXY,0.0989,GALAXY,4,4,--|--|--|--,--| LRG|--|--,none,7771.075704,0,1.60E-05,4965,40.941246,104.31415,194.85147,12.255263,31.225172,58.326416,0.9460258,0.963314,0.9793107
1223,3.51913E+16,0.103,GALAXY,0.103,GALAXY,4,4,--|--|--|--,--|LRG|--|--,none,1502.708616,0,3.38E-05,4951,12.142271,29.84549,54.69233,4.189715,10.298246,18.871698,0.94512516,0.9626962,0.9789593
1224,3.51913E+16,0.1878,GALAXY,0.1878,GALAXY,4,4,--|--|--|--,--|--|--|--,none,965.5404745,0,6.95E-06,4999,3.544452,6.461646,9.046345,1.4898518,2.716046,3.8024817,0.9471208,0.96406496,0.97973764
1225,3.51913E+16,0.3981,GALAXY,0.3981,GALAXY,4,4,--|--|--|--,--|--|--|--,none,614.6669101,0,1.36E-05,4995,2.3041472,6.592876,12.71177,0.63322634,1.8118559,3.4934518,0.9489194,0.9652978,0.9804383
1226,3.51913E+16,0.1031,GALAXY,0.1035,GALAXY,3.25,4,--|--|--|--,--| Post-starburst|--|--,none,214.4282198,0,4.68E-05,4960,5.514848,12.790784,22.000284,1.4652102,3.398314,5.8451366,0.9465794,0.96369374,0.97952664
1227,3.51913E+16,0.105,GALAXY,0.105,GALAXY,3.75,4,--|--|--|--,--|--|--|--,none,184.8363837,0,5.36E-05,4962,21.82141,49.67232,80.12713,2.0159535,4.588938,7.4024816,0.9473816,0.96424377,0.9798393
1228,3.51913E+16,0.105,GALAXY,0.105,GALAXY,4,4,--|--|--|--,--|--|--|--,none,7019.470068,0,1.55E-05,4971,78.82226,205.1406,389.71722,12.187274,31.718258,60.256973,0.9489685,0.9653315,0.9804574
1229,3.51913E+16,0.2733,GALAXY,0.2733,GALAXY,4,4,--|--|--|--,--|--|--|--,none,391.0030925,0,9.58E-06,4957,7.477815,15.422666,23.637495,0.8719388,1.7983357,2.756213,0.9463148,0.96351224,0.97942346
1230,3.51913E+16,0.1326,GALAXY,0.1326,GALAXY,4,4,--|--|--|--,--|--|--|--,none,1051.001347,0,1.04E-05,4980,20.582903,37.512547,57.87001,2.9566414,5.388509,8.312767,0.9484173,0.9649537,0.9802428
1231,3.51913E+16,0.3075,GALAXY,0.3075,GALAXY,4,4,--|--|--|--,--|--|--|--,none,22129.78353,0,2.04E-06,4988,8.709119,16.085403,26.150259,4.27626,7.898085,12.840024,0.95110863,0.9667974,0.9812899
1232,3.51913E+16,0.1209,GALAXY,0.1209,GALAXY,4,4,--|--|--|--,--|--|--|--,none,2643.846847,0,3.31E-06,4751,7.8365602,9.978912,12.162514,1.833357,2.3345585,2.8454106,0.94748455,0.96431434,0.97987944
1233,3.51913E+16,0.4162,GALAXY,0.4162,GALAXY,4,4,--|--|--|--,--|--|--|--,none,834.1025792,0,1.69E-05,4970,3.079536,9.440776,17.476444,0.96088666,2.9457412,5.4530563,0.9527805,0.9679418,0.9819395
1234,3.51913E+16,0.8862,GALAXY,0.8862,GALAXY,1,4,--|C|R|S,Here I'd really like to be able to plot the 2nd best redshift fit.|No clear features - low S/N| poor sky subtraction|--,"disagreement in z and flag ranging from 0 to 2. set to 1, with redrock z",20.58910153,0,5.34E-05,4959,3.8200903,8.346241,13.782444,1.0130091,2.2132509,3.6548195,0.9520108,0.96741503,0.9816406
1235,3.51913E+16,1.028,GALAXY,0.1816,GALAXY,2,4,--|C|R|S,--| No clear features - low S?N|--|--,"flag range from 0 to 3. possible OII doublet, with low confidence.",7.970154345,4,8.93E-05,4843,3.6340222,6.8008,9.599903,0.81900835,1.5327127,2.1635535,0.9368166,0.9569871,0.9757077
1236,3.51913E+16,0.4632,GALAXY,0.4632,GALAXY,4,4,--|--|--|--,--| Post-starburst|--|--,none,371.962611,0,4.60E-05,4804,4.499513,19.525724,44.384037,0.6718001,2.9152894,6.6267614,0.9441437,0.96202266,0.9785762
1237,3.51913E+16,0.6466,GALAXY,0.6466,GALAXY,2,4,--|C|--|--,--| No cleat features - low S/N|--|--,"flag ranges from 0 to 4! take mean, at flag 2 - no strong features, poor fit.",91.40934783,0,0.000123966,4840,2.3063304,7.7185845,25.161884,0.3546774,1.186997,3.8695028,0.9403908,0.95944506,0.9771087
1238,3.51913E+16,0.211,GALAXY,0.211,GALAXY,4,4,--|--|--|--,--|--|--|--,none,5860.577678,0,3.03E-06,4815,5.021975,10.180437,15.787721,2.410906,4.8873353,7.5792313,0.94337225,0.9614931,0.9782748
1239,3.51913E+16,0.5061,GALAXY,0.5061,GALAXY,4,4,--|--|--|--,--|--|--|--,none,831.9498471,0,3.70E-05,4906,1.8886682,9.306177,25.13289,0.5302028,2.612508,7.0555162,0.94555867,0.96299356,0.9791285
1240,3.51913E+16,0.2334,GALAXY,0.2334,GALAXY,4,4,--|--|--|--,--|--|--|--,none,1922.054428,0,1.06E-05,4903,5.223238,12.225852,21.036665,2.097672,4.909948,8.448402,0.9448108,0.9624804,0.9788366
1241,3.51913E+16,0.1269,GALAXY,0.1269,GALAXY,4,4,--|--|--|--,--|--|--|--,none,16423.30606,0,1.72E-06,4936,16.502218,27.810493,40.567238,5.627383,9.483591,13.833738,0.9447966,0.9624707,0.9788311
1242,3.51913E+16,0.2259,GALAXY,0.2259,GALAXY,4,4,--|--|--|--,--|--|--|--,none,1022.900449,0,1.54E-05,4780,6.082264,16.718039,33.724606,1.5766597,4.3336916,8.742177,0.9473533,0.9642244,0.9798283
1243,3.51913E+16,0.0087,GALAXY,0.0087,GALAXY,4,4,--|--|--|--, HII region in large galaxy| Paschen lines in red end of spectrum! VV 270 dwarf|--|--,none,103632.3821,0,4.25E-07,4911,17.590305,12.605028,6.5530233,13.650798,9.782019,5.085415,0.94519854,0.9627465,0.97898793
1244,3.51913E+16,0.1272,GALAXY,0.1272,GALAXY,4,4,--|--|--|--,--|--|--|--,none,305.5973762,0,9.01E-06,4946,4.866518,9.394931,14.985328,1.3356509,2.5785065,4.112831,0.94485587,0.96251136,0.97885424
1245,3.51913E+16,0.2061,GALAXY,0.2061,GALAXY,4,4,--|--|--|--,--|--|--|--,none,582.5203867,0,1.88E-05,4831,5.2317815,11.902814,19.301094,1.4790723,3.365034,5.4565954,0.93762577,0.95754385,0.9760252
1246,3.51913E+16,0.5531,GALAXY,0.5531,GALAXY,4,4,--|--|--|--,--|--|--|--,none,276.1748782,0,6.86E-05,4819,1.8501017,6.2003784,14.654098,0.75059843,2.5155344,5.9452634,0.93844235,0.9581055,0.9763454
1247,3.51913E+16,0.4148,GALAXY,0.4148,GALAXY,4,4,--|--|--|--,--|--|--|--,none,1006.616955,0,9.54E-06,4809,2.7552638,9.141299,19.75684,0.7794724,2.5861008,5.589269,0.9424523,0.9608613,0.9779152
1248,3.51913E+16,0.0964,GALAXY,0.0964,GALAXY,4,4,--|--|--|--,--|--|--|--,none,1409.777942,0,8.41E-06,4829,25.718903,47.349445,73.14071,2.7552722,5.0725574,7.8355813,0.93957275,0.95888275,0.97678834
1249,3.51913E+16,0.0457,GALAXY,0.0457,GALAXY,4,4,--|--|--|--,--|--|--|--,none,2541.047717,0,5.41E-06,4801,75.36074,126.99414,178.74423,4.9487495,8.339385,11.737682,0.9391063,0.9585621,0.9766056
1250,3.51913E+16,0.0453,GALAXY,0.0453,GALAXY,4,4,--|--|--|--," clear Halpha"","" NII"","" SII"","" OII"","" Hbeta"","" OIII emission; clear H"","" K absorption|--|--|--",none,20607.83735,0,1.48E-06,4824,154.62161,234.37209,300.32446,11.056926,16.759848,21.476074,0.93933296,0.95871794,0.9766944
1251,3.51913E+16,0.3982,GALAXY,0.3982,GALAXY,3.75,4,--|--|--|--," H"","" K"","" Hdelta"","" absorption; continuum+4000A|--|--| Post-starburst",none,456.0389107,0,4.65E-05,4812,1.7157147,8.0087805,18.60633,0.72342646,3.3768804,7.8453093,0.9407586,0.9596978,0.97725266
1252,3.51913E+16,0.3046,GALAXY,0.3046,GALAXY,3.75,4,--|--|--|--," clear Halpha"","" NII; possible H"","" K absorption|--|--|--",none,342.1277001,0,3.46E-05,4181,2.4602804,8.605975,18.426062,0.8875412,3.104588,6.6471643,0.94169503,0.9603412,0.9776191
1253,3.51913E+16,0.4156,GALAXY,0.4156,GALAXY,4,4,--|--|--|--," clear Halpha"","" NII"","" SII"","" OII"","" OIII emission; possible H"","" K absorption|--|--|--",none,1175.679249,0,2.50E-05,4842,1.5990524,6.5895743,16.44361,0.75250906,3.101033,7.738311,0.94802696,0.96468616,0.98009074
1254,3.51913E+16,0.1666,GALAXY,0.1666,GALAXY,4,4,--|--|--|--," clear Halpha"","" NII"","" SII"","" OII"","" Hbeta|--|--|--",none,4910.293353,0,3.02E-06,4169,13.329237,25.450598,37.663754,4.194541,8.008979,11.8523035,0.945218,0.96275985,0.97899556
1255,3.51913E+16,0.3059,GALAXY,0.3059,GALAXY,4,4,--|--|--|--," clear H"","" K absorption; continuum+4000A|--|--| LRG",none,272.9536348,0,5.72E-05,4159,2.0116942,7.9624248,16.958475,1.0437748,4.1313334,8.798966,0.9454413,0.96291304,0.9790827
1256,3.51913E+16,0.3658,GALAXY,0.3658,GALAXY,4,4,--|--|--|--," clear Halpha"","" NII"","" SII"","" OII emission; possible H"","" K absorption|--|--|--",none,1772.725518,0,1.95E-05,4175,3.745538,12.373542,26.833708,1.3900495,4.5920863,9.958564,0.94871575,0.9651583,0.980359
1257,3.51913E+16,0.163,GALAXY,0.163,GALAXY,4,4,--|--|--|--," clear Halpha"","" NII"","" SII"","" OII"","" Hbeta"","" OIII emission|--|--|--",none,2386.582795,0,4.84E-06,4185,4.3450336,7.8230886,10.796687,1.9017133,3.4239717,4.725442,0.948006,0.9646718,0.9800826
1258,3.51913E+16,1.6354,GALAXY,1.6354,GALAXY,1,4,S|R|R|S, just noise|--| low flux potential K/H but doesn't align neatly elsewhere| No features in low S/N spectrum,"disagreement in z, all with flag 1. took redrock z, with flag 1",3.635873973,4,0.000203199,4179,2.085729,11.965925,31.589024,0.6482381,3.7189727,9.817771,0.9480175,0.96467966,0.98008704
1259,3.51913E+16,0.1635,GALAXY,0.1635,GALAXY,4,4,--|--|--|--,"possible NII"","" OII emission; clear H"","" K absorption; continuum+4000A|--|--|LRG",none,1430.598128,0,4.15E-05,4162,7.8639045,22.009758,40.407455,4.871763,13.635252,25.032799,0.94276524,0.96107626,0.9780376
1260,3.51913E+16,0.1297,GALAXY,0.1297,GALAXY,4,4,--|--|--|--,"clear Halpha"","" NII"","" SII"","" possible OII emission; H"","" K absorption|--|--|--",none,115.4889207,0,1.64E-05,4356,4.653962,7.373433,11.023844,0.99745625,1.5803044,2.3626754,0.9557392,0.9699656,0.98308736
1261,3.51913E+16,0.0934,GALAXY,0.0934,GALAXY,4,4,--|--|--|--,"clear Halpha"","" NII"","" SII"","" OII emission; possible H absorption|--|--|--",none,752.0974954,0,8.70E-06,4378,19.602734,34.356583,53.34005,2.3975315,4.2020154,6.5238066,0.95457375,0.96916866,0.98263544
1262,3.51913E+16,0.1835,GALAXY,0.1835,GALAXY,4,4,--|--|--|--," clear Halpha"","" NII"","" SII"","" OII"","" OIII emission; clear H"","" K"","" Hdelta absorption|--|--|--",none,1836.279828,0,1.15E-05,1379,5.757654,12.654652,21.073198,3.29711,7.2466636,12.067529,0.9590884,0.97225386,0.98438394
1263,3.51913E+16,0.316,GALAXY,0.316,GALAXY,4,4,--|--|--|--," clear Halpha"","" NII"","" SII"","" OII"","" Hbeta"","" OIII emission|--|--|--",none,1281.414986,0,8.08E-06,1373,3.372826,6.5777407,9.307929,1.22643,2.3918042,3.3845577,0.9616829,0.97402483,0.9853865
1264,3.51913E+16,0.188,GALAXY,0.188,GALAXY,4,4,--|--|--|--,"clear Halpha"","" NII emission; clear H"","" K"","" Hdelta absorption|--|--|--",none,2342.345116,0,2.42E-05,1367,25.36003,74.91896,156.69482,5.8213854,17.19762,35.96924,0.9537827,0.9686276,0.9823286
1265,3.51913E+16,0.1875,GALAXY,0.1875,GALAXY,4,4,--|--|--|--," clear H"","" K"","" Halpha absorption; continuum+4000A break|--|--| LRG",none,1630.513633,0,4.27E-05,1374,12.674411,37.973938,73.229225,4.5001974,13.4830885,26.00089,0.9596978,0.97266996,0.98461956
1266,3.51913E+16,0.1885,GALAXY,0.1885,GALAXY,4,4,--|--|--|--," clear Halpha"","" NII"","" SII"","" OII"","" Hbeta"","" OIII emissions; clear H"","" K absorption|--|--|--",none,9468.299754,0,6.07E-06,1390,17.50764,40.72902,75.470985,5.587319,12.998097,24.08551,0.9543505,0.96901596,0.9825489
1267,3.51913E+16,0.1956,GALAXY,0.1956,GALAXY,4,4,--|--|--|--," clear Halpha"","" NII"","" SII"","" OII"","" Hbeta"","" OIII"","" OI emissions; H"","" K absorption|--|--|--",none,14086.46403,0,4.71E-06,1360,26.92777,60.191376,103.222046,5.6015673,12.521128,21.472452,0.9487224,0.9651628,0.9803616
1268,3.51913E+16,0.4948,GALAXY,0.4948,GALAXY,3.75,4,--|--|--|--,"no emission; clear H"","" K absorption|--|--| LRG",none,475.4166002,0,0.000102576,1378,1.3475369,6.6246758,20.260891,0.5553491,2.7301722,8.349952,0.9565176,0.9704976,0.9833889
1269,3.51913E+16,0.1118,GALAXY,0.1118,GALAXY,4,4,--|--|--|--,"clear H"","" K absorption; continuum + 4000A|--|--| LRG",none,4193.380809,0,2.34E-05,1354,24.782831,63.58808,122.49205,8.653313,22.202772,42.77001,0.95147693,0.96704954,0.9814331
1270,3.51913E+16,0.3428,GALAXY,0.3428,GALAXY,3.75,4,--|--|--|--," clear H"","" K absorption; continuum|--|--|LRG",none,571.4715319,0,4.83E-05,1464,3.2911935,14.417501,34.532238,1.1690658,5.1212454,12.266207,0.9449897,0.96260315,0.97890645
1271,3.51913E+16,0.4431,GALAXY,0.4431,GALAXY,4,4,--|--|--|--," clear Halpha"","" NII"","" SII"","" OII"","" Hbeta"","" OIII; H"","" K absorption|--|--|--",none,1305.299952,0,1.61E-05,1349,4.134648,11.446776,20.919027,1.2647896,3.501571,6.3991346,0.9429157,0.96117955,0.97809637
1272,3.51913E+16,0.1981,GALAXY,0.1981,GALAXY,4,4,--|--|--|--," clear Halpha"","" NII"","" SII; H"","" K"","" Hdelta absorption|--|--|--",none,937.8104678,0,1.15E-05,1312,2.577121,6.607161,11.598518,1.5694607,4.0237455,7.063471,0.94182396,0.9604297,0.97766954
1273,3.51913E+16,0.1993,GALAXY,0.1993,GALAXY,4,4,--|--|--|--," clear Halpha"","" NII"","" SII emission; clear H"","" K absoprtion|--|--|--",none,1505.853196,0,1.57E-05,1308,11.798671,27.562212,51.24767,2.416061,5.6440244,10.494189,0.9423361,0.9607815,0.9778698
1274,3.51913E+16,0.2645,GALAXY,0.2645,GALAXY,4,4,--|--|--|--,"clear H"","" K"","" Hdelta"","" Hbeta absorption; possible NII"","" SII emission|--|--|LRG",none,703.5044472,0,3.87E-05,797,2.8551238,8.732545,15.224429,1.774063,5.4260645,9.459869,0.935682,0.9562062,0.97526234
1275,3.51913E+16,0.5988,GALAXY,0.5988,GALAXY,3.5,4,--|--|--|--," H"","" K absoprtion; continuum|--|--|Post-starburst",none,110.0382795,0,0.000104874,1454,3.1545875,8.708129,21.22615,0.48139036,1.3288612,3.2391124,0.95444906,0.96908337,0.9825871
1276,3.51913E+16,0.3389,GALAXY,0.3389,GALAXY,4,4,--|--|--|--," clear Halpha"","" NII"","" SII"","" OII|--|--|--",none,607.7594748,0,1.40E-05,750,2.8267174,7.1373096,11.340068,0.58994395,1.4895767,2.3667042,0.9330736,0.9544098,0.974237
1277,3.51913E+16,0.2651,GALAXY,0.2651,GALAXY,3,4,--|--|--|--," clear H"","" K absorption|--|--|LRG",simple flag disagreement. set to 3.,248.196925,0,7.40E-05,1494,2.0690112,8.040918,16.130539,0.9974473,3.876437,7.776354,0.9439124,0.9618638,0.9784858
1278,3.51913E+16,0.1948,GALAXY,0.1948,GALAXY,4,4,--|--|--|--," clear Halpha"","" NII"","" SII"","" OII emission|--|--|--",none,996.1412913,0,6.35E-06,1471,8.6620455,15.32741,21.945229,1.3578868,2.402768,3.440196,0.9479527,0.9646353,0.9800618
1279,3.51913E+16,0.5197,GALAXY,0.5197,GALAXY,3,4,--|--|--|--," H"","" K absorption|--|--| LRG","simple flag disagreement, secure z",542.1050432,0,7.94E-05,1495,2.300862,10.0242405,26.504433,0.7093473,3.0904365,8.17122,0.94915783,0.9654612,0.9805311
1280,3.51913E+16,0.1854,GALAXY,0.1854,GALAXY,4,4,--|--|--|--," clear Halpha"","" NII"","" SII"","" possible OII"","" Hbeta"","" OIII; H"","" K"","" Hdelta absorption|--|--|--",none,1031.502843,0,7.83E-06,1490,3.0620782,6.7444205,12.211348,1.5365344,3.384314,6.1275887,0.9318532,0.9535687,0.97375673
1281,3.51913E+16,0.2521,GALAXY,0.2521,GALAXY,4,4,--|--|--|--," clear Halpha"","" NII"","" SII"","" OII"","" Hbeta"","" OIII|--|--|--",none,3852.640035,0,3.90E-06,1487,3.9736896,7.188932,10.163205,1.611662,2.9157107,4.122026,0.92930067,0.95180845,0.97275084
1282,3.51913E+16,0.1946,GALAXY,0.1946,GALAXY,3.75,4,--|--|--|--," H"","" K absorption; 4000A|--|--| LRG",none,574.1204147,0,4.49E-05,1462,4.360376,12.959126,25.27327,2.0488834,6.0893235,11.875578,0.9456982,0.9630893,0.9791829
1283,3.51913E+16,0.3398,GALAXY,0.3398,GALAXY,4,4,--|--|--|--,"clear Halpha"","" NII"","" SII emission; possible H"","" K absorption|--|--|--",none,828.4913582,0,1.10E-05,1493,2.9819818,7.4187284,13.549112,0.80288535,1.9974599,3.6480386,0.93372726,0.9548601,0.97449416
1284,3.51913E+16,0.3386,GALAXY,0.3386,GALAXY,4,4,--|--|--|--," clear Hlapha"","" NII"","" SII"","" OII"","" Hbeta"","" OIII|--|--|Probable AGN - strong OIII and hint of NeV",none,20884.32629,0,5.02E-06,1498,2.6173596,9.704157,21.193048,1.252879,4.645191,10.144699,0.9312134,0.9531277,0.9735048
1285,3.51913E+16,0.2009,GALAXY,0.2009,GALAXY,4,4,--|--|--|--," clear H"","" K absorption; continuum+4000A|--|--| LRG",none,2416.352973,0,2.84E-05,1459,24.968306,78.10514,152.55545,5.319503,16.640318,32.501976,0.93249667,0.9540122,0.97401005
1286,3.51913E+16,0.2431,GALAXY,0.2431,GALAXY,4,4,--|--|--|--," clear Halpha"","" NII"","" SII"","" OII"","" OIII|--|--|--",none,635.6387115,0,8.91E-06,1466,4.350037,8.334783,11.695652,1.1395568,2.18342,3.0638494,0.9373009,0.95732033,0.9758978
1287,3.51913E+16,0.2441,GALAXY,0.2441,GALAXY,4,4,--|--|--|--," clear H"","" K"","" Hdelta absorption; continuum+4000A|--|--|--",none,710.1772773,0,6.88E-05,1345,3.5028744,12.679979,26.021986,2.1008751,7.6049128,15.606882,0.93894607,0.95845187,0.97654283
1288,3.51913E+16,0.3351,GALAXY,0.3351,GALAXY,4,4,--|--|--|--,"H"","" K absorption; continuum + 4000A|--|--| LRG",none,762.2011492,0,5.24E-05,1473,2.0486047,9.083197,19.733852,1.0907587,4.836255,10.507088,0.933131,0.95444936,0.9742596
1289,3.51913E+16,0.2094,GALAXY,0.2094,GALAXY,4,4,--|--|--|--," clear Halpha"","" NII"","" SII"","" OII"","" OII"","" Hbeta|--|--|--",none,5105.22872,0,5.99E-06,756,5.9215145,10.641193,16.740938,4.61214,8.288197,13.039156,0.92453617,0.9485185,0.9708687
1290,3.51913E+16,0.1236,GALAXY,0.1236,GALAXY,4,4,--|--|--|--," clear Halpha"","" NII; H"","" K"","" Hdelta absorption|--|--|--",none,1167.51487,0,9.58E-06,796,31.37444,59.666077,94.3294,3.3399773,6.3517737,10.04187,0.9217746,0.94660914,0.969775
1291,3.51913E+16,0.2893,GALAXY,0.2893,GALAXY,4,4,--|--|--|--," clear Halpha"","" NII"","" SII"","" OII"","" Hbeta"","" OIII emission|--|--|--",none,2893.283741,0,5.92E-06,764,3.1328177,7.364727,12.117267,1.6373545,3.8491447,6.33304,0.9253857,0.94910556,0.97120476
1292,3.51913E+16,0.1552,GALAXY,0.1552,GALAXY,4,4,--|--|--|--," clear Halpha"","" NII emission; clear H"","" K absorption|--|--|--",none,832.6524091,0,6.80E-06,935,30.802864,59.814846,91.56186,2.078791,4.0367208,6.1792293,0.9197155,0.9451842,0.9689582
1293,3.51913E+16,0.4892,GALAXY,0.4892,GALAXY,3,4,--|--|--|--, no clear emission; possible H absorption|--|--|--,"simple flag disagreement, secure z",1374.576172,0,1.08E-05,932,2.0600667,7.63858,17.912447,0.9134173,3.386886,7.9422364,0.9310495,0.9530147,0.97344023
1294,3.51913E+16,0.1608,GALAXY,0.1608,GALAXY,4,4,--|--|--|--," clear Halpha"","" NII"","" SII"","" OII"","" OIII emission|--|--|--",none,1030.624352,0,1.09E-05,929,5.6332507,10.041603,15.585992,1.632355,2.9097693,4.5163746,0.91897446,0.9446711,0.96866393
1295,3.51913E+16,0.6497,GALAXY,0.6497,GALAXY,3.75,4,--|--|--|--," clear OII"","" Hbeta emission; possible H"","" K absorption|--|--|--",none,266.4619418,0,7.23E-05,901,2.8440669,6.1232705,13.423103,0.682258,1.4689002,3.2200437,0.9165265,0.9429753,0.9676909
1296,3.51913E+16,0.2255,GALAXY,0.2255,GALAXY,4,4,--|--|--|--," clear Halpha"","" NII"","" SII"","" OII"","" Hbeta"","" OIII; H"","" K absorption|--|--|--",none,4807.616957,0,4.29E-06,900,4.499275,8.379622,11.693518,2.347241,4.371591,6.100427,0.918863,0.9445939,0.9686197
1297,3.51913E+16,0.2029,GALAXY,0.2029,GALAXY,3.75,4,--|--|--|--,"clear Halpha"","" NII"","" SII; possible H"","" K absorption|--|--|--",none,363.8491615,0,2.49E-05,627,3.535189,8.394012,14.43399,1.1306422,2.684616,4.6163526,0.9262887,0.9497293,0.97156173
1298,3.51913E+16,0.3556,GALAXY,0.3556,GALAXY,4,4,--|--|--|--,--|--|--|--,none,6996.240162,0,3.61E-06,911,3.0665863,6.346992,10.625413,1.6091335,3.3304646,5.5754857,0.9163009,0.9428189,0.9676012
1299,3.51913E+16,0.2528,GALAXY,0.2528,GALAXY,4,4,--|--|--|--," clear Halpha"","" NII"","" SII"","" OII"","" Hbeta"","" OIII|--|--|--",none,1472.032713,0,7.84E-06,902,5.6232023,13.324887,22.730639,1.5592979,3.6949532,6.303141,0.91171485,0.93963766,0.9657736
1300,3.51913E+16,0.1873,GALAXY,0.1873,GALAXY,4,3,--|--|--,--|--| LRG,none,1429.715303,0,3.76E-05,907,6.6662936,21.968925,49.417645,3.1988375,10.541843,23.713179,0.90885353,0.9376502,0.9646304
1301,3.51913E+16,0.1598,GALAXY,0.1598,GALAXY,4,3,--|--|--,--|--| LRG,none,3007.864611,0,2.75E-05,906,10.521557,29.335077,57.498966,5.846463,16.300482,31.950176,0.9032896,0.93377966,0.9624011
1302,3.51913E+16,0.5078,GALAXY,0.5078,GALAXY,4,3,--|--|--,--|--| LRG,none,734.7496583,0,0.000113202,943,1.1501901,6.2038856,18.504143,0.60659385,3.2718408,9.758821,0.93041277,0.95257556,0.97318935
